,Date,Open,High,Low,Close,Adj.Close,Volume,mean_5_before,percent_before,mean_5_after,percent_after
184,10/2/2020,0.002614,0.002614,0.002544,0.002584,0.002584,46978131,-1.85E-05,-2.784048157,6.50E-06,1.00619195
185,10/3/2020,0.002585,0.002636,0.002578,0.002605,0.002605,28617216,-1.90E-05,-2.834763148,-1.25E-06,-0.19193858
186,10/4/2020,0.002605,0.002672,0.002602,0.002646,0.002646,31175662,1.00E-06,0.151400454,-1.08E-05,-1.625094482
187,10/5/2020,0.002646,0.00266,0.002616,0.002627,0.002627,28690532,3.00E-06,0.458891013,-6.00E-06,-0.913589646
188,10/6/2020,0.002625,0.002637,0.00259,0.00261,0.00261,31952344,6.50E-06,1.00619195,1.13E-05,1.724137931
189,10/7/2020,0.00261,0.002613,0.002586,0.0026,0.0026,43259079,-1.25E-06,-0.19193858,1.85E-05,2.846153846
190,10/8/2020,0.002598,0.002633,0.002573,0.002603,0.002603,43957899,-1.08E-05,-1.625094482,1.78E-05,2.727621975
191,10/9/2020,null,null,null,null,null,null,-6.00E-06,-0.913589646,1.78E-05,2.727621975
192,10/10/2020,0.002654,0.002716,0.002654,0.002655,0.002655,96632426,1.13E-05,1.724137931,-4.50E-06,-0.677966102
193,10/11/2020,0.002667,0.002706,0.002649,0.002674,0.002674,107632465,1.85E-05,2.846153846,-2.03E-05,-3.029169783
194,10/12/2020,null,null,null,null,null,null,1.78E-05,2.727621975,-1.55E-05,-2.318623785
195,10/13/2020,null,null,null,null,null,null,1.78E-05,2.727621975,-2.33E-05,-3.477935677
196,10/14/2020,0.002634,0.002653,0.002618,0.002637,0.002637,87293434,-4.50E-06,-0.677966102,-1.28E-05,-1.934015927
197,10/15/2020,0.00265,0.002651,0.002569,0.002593,0.002593,83794207,-2.03E-05,-3.029169783,-7.50E-07,-0.115696105
198,10/16/2020,0.002595,0.002616,0.002557,0.002612,0.002612,117882236,-1.55E-05,-2.318623785,-2.75E-06,-0.421133231
199,10/17/2020,0.002603,0.002612,0.002573,0.002581,0.002581,125692391,-2.33E-05,-3.477935677,1.23E-05,1.898488958
200,10/18/2020,0.002581,0.002601,0.002577,0.002586,0.002586,72298803,-1.28E-05,-1.934015927,1.72E-05,2.668213457
201,10/19/2020,0.002595,0.002619,0.002572,0.00259,0.00259,91049562,-7.50E-07,-0.115696105,1.43E-05,2.200772201
202,10/20/2020,0.00259,0.002623,0.002581,0.002601,0.002601,65577101,-2.75E-06,-0.421133231,1.13E-05,1.730103806
203,10/21/2020,0.0026,0.002657,0.002594,0.00263,0.00263,45017115,1.23E-05,1.898488958,5.75E-06,0.874524715
204,10/22/2020,0.002627,0.002689,0.002624,0.002655,0.002655,44976453,1.72E-05,2.668213457,6.00E-06,0.903954802
205,10/23/2020,0.002649,0.002691,0.002637,0.002647,0.002647,46856082,1.43E-05,2.200772201,7.50E-06,1.133358519
206,10/24/2020,0.002647,0.002653,0.002624,0.002646,0.002646,44797614,1.13E-05,1.730103806,-1.28E-05,-1.927437642
207,10/25/2020,0.002645,0.002676,0.002624,0.002653,0.002653,58532388,5.75E-06,0.874524715,-1.80E-05,-2.713908783
208,10/26/2020,0.002653,0.002893,0.002636,0.002679,0.002679,122152251,6.00E-06,0.903954802,-2.03E-05,-3.023516237
209,10/27/2020,0.002679,0.002708,0.00263,0.002677,0.002677,78927089,7.50E-06,1.133358519,-2.53E-05,-3.77288009
210,10/28/2020,0.002677,0.002697,0.002575,0.002595,0.002595,72848720,-1.28E-05,-1.927437642,-3.25E-06,-0.500963391
211,10/29/2020,0.002595,0.002623,0.002518,0.002581,0.002581,58929515,-1.80E-05,-2.713908783,-1.60E-05,-2.479659047
212,10/30/2020,0.002581,0.002607,0.002533,0.002598,0.002598,63444097,-2.03E-05,-3.023516237,-1.75E-05,-2.694380293
213,10/31/2020,0.002598,0.002603,0.002556,0.002576,0.002576,56189318,-2.53E-05,-3.77288009,-1.08E-05,-1.669254658
214,11/1/2020,0.002576,0.00259,0.002561,0.002582,0.002582,45528682,-3.25E-06,-0.500963391,8.75E-06,1.355538342
215,11/2/2020,0.002582,0.002592,0.002515,0.002517,0.002517,50142376,-1.60E-05,-2.479659047,6.07E-05,9.654350417
216,11/3/2020,0.002517,0.00253,0.002452,0.002528,0.002528,62871653,-1.75E-05,-2.694380293,3.58E-05,5.65664557
217,11/4/2020,0.002528,0.002558,0.002497,0.002533,0.002533,52552651,-1.08E-05,-1.669254658,4.45E-05,7.027240426
218,11/5/2020,0.002533,0.002639,0.002496,0.002617,0.002617,31611963,8.75E-06,1.355538342,1.33E-05,2.025219717
219,11/6/2020,0.002617,0.002801,0.002608,0.00276,0.00276,54267546,6.07E-05,9.654350417,-1.75E-06,-0.253623188
220,11/7/2020,0.00276,0.002819,0.002612,0.002671,0.002671,44610219,3.58E-05,5.65664557,2.45E-05,3.669037814
221,11/8/2020,0.002671,0.002742,0.002658,0.002711,0.002711,22754531,4.45E-05,7.027240426,1.70E-05,2.50829952
222,11/9/2020,0.002711,0.002786,0.002663,0.00267,0.00267,28124348,1.33E-05,2.025219717,3.78E-05,5.655430712
223,11/10/2020,0.00267,0.002851,0.002655,0.002753,0.002753,39633173,-1.75E-06,-0.253623188,5.00E-06,0.726480203
224,11/11/2020,0.002753,0.002837,0.002753,0.002769,0.002769,33138759,2.45E-05,3.669037814,1.50E-06,0.216684724
225,11/12/2020,0.002769,0.002791,0.002747,0.002779,0.002779,24028261,1.70E-05,2.50829952,2.68E-05,3.850305865
226,11/13/2020,0.002779,0.002836,0.002777,0.002821,0.002821,29217750,3.78E-05,5.655430712,2.87E-05,4.076568593
227,11/14/2020,0.002821,0.002821,0.002721,0.002773,0.002773,30334380,5.00E-06,0.726480203,3.40E-05,4.904435629
228,11/15/2020,0.002773,0.002813,0.002739,0.002775,0.002775,25131683,1.50E-06,0.216684724,3.40E-05,4.900900901
229,11/16/2020,0.002775,0.003009,0.002757,0.002886,0.002886,52063283,2.68E-05,3.850305865,2.45E-05,3.395703396
230,11/17/2020,0.002908,0.002976,0.002886,0.002936,0.002936,46631464,2.87E-05,4.076568593,0.00014275,19.44822888
231,11/18/2020,0.002936,0.002999,0.002855,0.002909,0.002909,49460064,3.40E-05,4.904435629,0.000105,14.43795119
232,11/19/2020,0.002909,0.00296,0.002868,0.002911,0.002911,40330643,3.40E-05,4.900900901,0.00018425,25.31776022
233,11/20/2020,0.002911,0.003011,0.002908,0.002984,0.002984,57656465,2.45E-05,3.395703396,0.000305,40.8847185
234,11/21/2020,0.002984,0.003549,0.002984,0.003507,0.003507,162641694,0.00014275,19.44822888,5.50E-05,6.27316795
235,11/22/2020,0.003507,0.00366,0.003181,0.003329,0.003329,121660410,0.000105,14.43795119,-1.98E-05,-2.373085011
236,11/23/2020,0.003329,0.003648,0.003232,0.003648,0.003648,101561039,0.00018425,25.31776022,-9.33E-05,-10.2247807
237,11/24/2020,0.003645,0.004204,0.003579,0.004204,0.004204,266716036,0.000305,40.8847185,-0.00019975,-19.00570885
238,11/25/2020,0.0042,0.004256,0.003642,0.003727,0.003727,174459927,5.50E-05,6.27316795,-6.97E-05,-7.485913603
239,11/26/2020,0.003727,0.003793,0.00298,0.00325,0.00325,175520294,-1.98E-05,-2.373085011,7.53E-05,9.261538462
240,11/27/2020,0.00325,0.003355,0.003093,0.003275,0.003275,92323023,-9.33E-05,-10.2247807,1.50E-05,1.832061069
241,11/28/2020,0.003275,0.00347,0.003247,0.003405,0.003405,58033650,-0.00019975,-19.00570885,-7.75E-06,-0.910425844
242,11/29/2020,0.003405,0.00353,0.003358,0.003448,0.003448,46319972,-6.97E-05,-7.485913603,-5.00E-06,-0.580046404
243,11/30/2020,0.003448,0.00358,0.003414,0.003551,0.003551,68622736,7.53E-05,9.261538462,-6.32E-05,-7.124753591
244,12/1/2020,0.003551,0.003572,0.003269,0.003335,0.003335,80163603,1.50E-05,1.832061069,1.55E-05,1.859070465
245,12/2/2020,0.003335,0.003436,0.003293,0.003374,0.003374,58705661,-7.75E-06,-0.910425844,3.50E-06,0.414937759
246,12/3/2020,0.003375,0.0035,0.003352,0.003428,0.003428,47907032,-5.00E-06,-0.580046404,-2.15E-05,-2.508751459
247,12/4/2020,0.003429,0.003447,0.003285,0.003298,0.003298,45062222,-6.32E-05,-7.124753591,-2.98E-05,-3.608247423
248,12/5/2020,0.003297,0.003414,0.003268,0.003397,0.003397,43386583,1.55E-05,1.859070465,-5.97E-05,-7.035619664
249,12/6/2020,0.003397,0.003442,0.003343,0.003388,0.003388,40936574,3.50E-06,0.414937759,-7.08E-05,-8.353010626
250,12/7/2020,0.003388,0.0034,0.00332,0.003342,0.003342,36923814,-2.15E-05,-2.508751459,-6.57E-05,-7.869539198
251,12/8/2020,0.003343,0.003361,0.003138,0.003179,0.003179,52702701,-2.98E-05,-3.608247423,-4.00E-06,-0.503302925
252,12/9/2020,0.003179,0.003182,0.003016,0.003158,0.003158,45746722,-5.97E-05,-7.035619664,2.45E-05,3.103229892
253,12/10/2020,0.003158,0.003165,0.003066,0.003105,0.003105,33740988,-7.08E-05,-8.353010626,3.15E-05,4.057971014
254,12/11/2020,0.003105,0.00311,0.003009,0.003079,0.003079,41712942,-6.57E-05,-7.869539198,3.18E-05,4.124715817
255,12/12/2020,0.003079,0.003184,0.003075,0.003163,0.003163,35466155,-4.00E-06,-0.503302925,6.33E-05,7.998735378
256,12/13/2020,0.003164,0.003274,0.003153,0.003256,0.003256,37464323,2.45E-05,3.103229892,0.0001185,14.55773956
257,12/14/2020,0.003256,0.003279,0.003199,0.003231,0.003231,36238516,3.15E-05,4.057971014,0.00015675,19.40575673
258,12/15/2020,0.00323,0.00325,0.003178,0.003206,0.003206,37127782,3.18E-05,4.124715817,0.00018025,22.48908297
259,12/16/2020,0.003205,0.003422,0.003186,0.003416,0.003416,50989880,6.33E-05,7.998735378,0.00030225,35.39227166
260,12/17/2020,0.003416,0.004113,0.003406,0.00373,0.00373,172736659,0.0001185,14.55773956,0.00026425,28.33780161
261,12/18/2020,0.00373,0.00397,0.003618,0.003858,0.003858,101799430,0.00015675,19.40575673,0.0001625,16.84810783
262,12/19/2020,0.003859,0.004018,0.00381,0.003927,0.003927,98447179,0.00018025,22.48908297,-3.98E-05,-4.048892284
263,12/20/2020,0.003926,0.004678,0.003827,0.004625,0.004625,508066004,0.00030225,35.39227166,-1.37E-05,-1.189189189
264,12/21/2020,0.004627,0.005406,0.004363,0.004787,0.004787,664160057,0.00026425,28.33780161,-5.12E-05,-4.282431586
265,12/22/2020,0.004784,0.004843,0.00437,0.004508,0.004508,239288785,0.0001625,16.84810783,-3.50E-06,-0.310559006
266,12/23/2020,0.004508,0.004735,0.00364,0.003768,0.003768,205080908,-3.98E-05,-4.048892284,0.000195,20.70063694
267,12/24/2020,0.003768,0.004577,0.003697,0.00457,0.00457,143405580,-1.37E-05,-1.189189189,5.50E-06,0.481400438
268,12/25/2020,0.00457,0.004613,0.004395,0.004582,0.004582,136819917,-5.12E-05,-4.282431586,-2.40E-05,-2.095154954
269,12/26/2020,0.004581,0.00464,0.004423,0.004494,0.004494,151728507,-3.50E-06,-0.310559006,3.55E-05,3.15976858
270,12/27/2020,0.004493,0.004805,0.004429,0.004548,0.004548,154526399,0.000195,20.70063694,3.35E-05,2.946350044
271,12/28/2020,0.004548,0.004716,0.004523,0.004592,0.004592,99641525,5.50E-06,0.481400438,0.00027325,23.80226481
272,12/29/2020,0.004592,0.004608,0.004278,0.004486,0.004486,90876497,-2.40E-05,-2.095154954,0.00153225,136.6250557
273,12/30/2020,0.004487,0.004703,0.004453,0.004636,0.004636,94834499,3.55E-05,3.15976858,0.00128375,110.7635893
274,12/31/2020,0.004636,0.004743,0.004553,0.004682,0.004682,85498337,3.35E-05,2.946350044,0.00127125,108.6074327
275,1/1/2021,0.004681,0.005685,0.004615,0.005685,0.005685,228961515,0.00027325,23.80226481,0.00105875,74.4942832
276,1/2/2021,0.005686,0.013698,0.005584,0.010615,0.010615,3421562680,0.00153225,136.6250557,-3.75E-05,-1.413094677
277,1/3/2021,0.010602,0.013867,0.009409,0.009771,0.009771,2707003608,0.00128375,110.7635893,-7.25E-06,-0.296796643
278,1/4/2021,0.009785,0.011421,0.007878,0.009767,0.009767,1372398979,0.00127125,108.6074327,1.98E-05,0.808846114
279,1/5/2021,0.009767,0.010219,0.008972,0.00992,0.00992,687256067,0.00105875,74.4942832,6.85E-05,2.762096774
280,1/6/2021,0.009923,0.010854,0.009685,0.010465,0.010465,749915516,-3.75E-05,-1.413094677,-0.00015125,-5.781175346
281,1/7/2021,0.010454,0.010532,0.009162,0.009742,0.009742,520644706,-7.25E-06,-0.296796643,-0.00022675,-9.310203244
282,1/8/2021,0.009743,0.010285,0.008986,0.009846,0.009846,394462164,1.98E-05,0.808846114,-0.00044575,-18.1088767
283,1/9/2021,0.009833,0.01074,0.00974,0.010194,0.010194,485842353,6.85E-05,2.762096774,-0.0003945,-15.47969394
284,1/10/2021,0.010193,0.010867,0.009177,0.00986,0.00986,458583519,-0.00015125,-5.781175346,-0.00011575,-4.695740365
285,1/11/2021,0.009858,0.009858,0.00677,0.008835,0.008835,637956958,-0.00022675,-9.310203244,0.0001335,6.044142615
286,1/12/2021,0.00883,0.009145,0.007904,0.008063,0.008063,333308457,-0.00044575,-18.1088767,0.0003005,14.90760263
287,1/13/2021,0.008062,0.008646,0.007787,0.008616,0.008616,240079033,-0.0003945,-15.47969394,0.00011275,5.234447539
288,1/14/2021,0.008619,0.01003,0.008349,0.009397,0.009397,428369039,-0.00011575,-4.695740365,-5.65E-05,-2.40502288
289,1/15/2021,0.009389,0.009796,0.00846,0.009369,0.009369,398965925,0.0001335,6.044142615,-6.78E-05,-2.892517878
290,1/16/2021,0.009367,0.009531,0.00914,0.009265,0.009265,258630480,0.0003005,14.90760263,-5.13E-05,-2.212628171
291,1/17/2021,0.009263,0.009367,0.008841,0.009067,0.009067,254487989,0.00011275,5.234447539,-0.00022525,-9.937134664
292,1/18/2021,0.00907,0.009295,0.008981,0.009171,0.009171,205025648,-5.65E-05,-2.40502288,-0.00016175,-7.0548468
293,1/19/2021,0.009172,0.009613,0.00902,0.009098,0.009098,249242632,-6.78E-05,-2.892517878,-0.00012975,-5.704550451
294,1/20/2021,0.009096,0.009153,0.008529,0.00906,0.00906,220205442,-5.13E-05,-2.212628171,-8.33E-05,-3.675496689
295,1/21/2021,0.009062,0.009089,0.008061,0.008166,0.008166,215419839,-0.00022525,-9.937134664,5.43E-05,2.657359784
296,1/22/2021,0.008165,0.008769,0.007654,0.008524,0.008524,185490003,-0.00016175,-7.0548468,-6.73E-05,-3.155795401
297,1/23/2021,0.00852,0.008808,0.008388,0.008579,0.008579,154393737,-0.00012975,-5.704550451,-0.00027425,-12.78703812
298,1/24/2021,0.008578,0.008951,0.008516,0.008727,0.008727,162191977,-8.33E-05,-3.675496689,0.000957,43.86387075
299,1/25/2021,0.008727,0.008879,0.008276,0.008383,0.008383,180820875,5.43E-05,2.657359784,0.00969475,462.5909579
300,1/26/2021,0.008382,0.008456,0.008022,0.008255,0.008255,161173749,-6.73E-05,-3.155795401,0.00498025,241.3204119
301,1/27/2021,0.008255,0.008259,0.007294,0.007482,0.007482,204797186,-0.00027425,-12.78703812,0.0074285,397.1398022
302,1/28/2021,0.007481,0.013826,0.007351,0.012555,0.012555,2125005503,0.000957,43.86387075,0.00558,177.7777778
303,1/29/2021,0.043734,0.077973,0.032341,0.047162,0.047162,25403310432,0.00969475,462.5909579,-0.0039105,-33.16653238
304,1/30/2021,0.046803,0.049901,0.022488,0.028176,0.028176,8735576553,0.00498025,241.3204119,0.002236,31.74332765
305,1/31/2021,0.028191,0.045289,0.027102,0.037196,0.037196,8548997882,0.0074285,397.1398022,0.00402325,43.26540488
306,2/1/2021,0.037054,0.04325,0.033367,0.034875,0.034875,6319224026,0.00558,177.7777778,0.003015,34.58064516
307,2/2/2021,0.03491,0.034926,0.029195,0.03152,0.03152,3090896595,-0.0039105,-33.16653238,0.00651875,82.72525381
308,2/3/2021,0.031493,0.039105,0.031146,0.03712,0.03712,3146856788,0.002236,31.74332765,0.0104155,112.2359914
309,2/4/2021,0.037226,0.057869,0.035945,0.053289,0.053289,13040837601,0.00402325,43.26540488,0.006384,47.91983336
310,2/5/2021,0.053043,0.05374,0.04354,0.046935,0.046935,6136160058,0.003015,34.58064516,0.00578375,49.29157345
311,2/6/2021,0.046931,0.058308,0.044904,0.057595,0.057595,5946101275,0.00651875,82.72525381,0.00382525,26.56654223
312,2/7/2021,0.057502,0.084357,0.054239,0.078782,0.078782,14261024073,0.0104155,112.2359914,-0.0022765,-11.55847782
313,2/8/2021,0.078352,0.084945,0.064702,0.078825,0.078825,12844375210,0.006384,47.91983336,-0.002189,-11.10815097
314,2/9/2021,0.078773,0.083128,0.065621,0.07007,0.07007,7348840814,0.00578375,49.29157345,-0.000905,-5.166262309
315,2/10/2021,0.070111,0.081091,0.068525,0.072896,0.072896,6785088422,0.00382525,26.56654223,-0.00258975,-14.21065628
316,2/11/2021,0.072844,0.074301,0.06829,0.069676,0.069676,3818556739,-0.0022765,-11.55847782,-0.00327125,-18.7797807
317,2/12/2021,0.06965,0.07261,0.061445,0.070069,0.070069,4190843784,-0.002189,-11.10815097,-0.00413725,-23.61814783
318,2/13/2021,0.070025,0.071646,0.066135,0.06645,0.06645,2618049766,-0.000905,-5.166262309,-0.0042685,-25.69450715
319,2/14/2021,0.066448,0.066448,0.056723,0.062537,0.062537,3984667628,-0.00258975,-14.21065628,-0.000749,-4.790763868
320,2/15/2021,0.062568,0.063924,0.048547,0.056591,0.056591,4944804938,-0.00327125,-18.7797807,-0.000363,-2.565779011
321,2/16/2021,0.056488,0.059668,0.050983,0.05352,0.05352,3409478696,-0.00413725,-23.61814783,0.000216,1.614349776
322,2/17/2021,0.053522,0.054983,0.048034,0.049376,0.049376,2976148723,-0.0042685,-25.69450715,0.001651,13.37491899
323,2/18/2021,0.049363,0.061799,0.048989,0.059541,0.059541,4551943638,-0.000749,-4.790763868,-0.001454,-9.768058985
324,2/19/2021,0.059434,0.059497,0.054315,0.055139,0.055139,2949251418,-0.000363,-2.565779011,-0.00193675,-14.0499465
325,2/20/2021,0.055132,0.060286,0.051628,0.054384,0.054384,3175468554,0.000216,1.614349776,0.00054275,3.991982936
326,2/21/2021,0.054369,0.058428,0.053556,0.05598,0.05598,2450293068,0.001651,13.37491899,-0.00145325,-10.38406574
327,2/22/2021,0.056044,0.060466,0.047096,0.053725,0.053725,3366757324,-0.001454,-9.768058985,-0.00081125,-6.040018613
328,2/23/2021,0.053698,0.053768,0.04241,0.047392,0.047392,2394345361,-0.00193675,-14.0499465,0.00067275,5.678173531
329,2/24/2021,0.047414,0.059873,0.046216,0.056555,0.056555,4148511571,0.00054275,3.991982936,-0.00212575,-15.03492176
330,2/25/2021,0.056615,0.057808,0.049869,0.050167,0.050167,2356982022,-0.00145325,-10.38406574,0.000108,0.861123846
331,2/26/2021,0.050138,0.052472,0.048708,0.05048,0.05048,1694323466,-0.00081125,-6.040018613,-5.45E-05,-0.4318542
332,2/27/2021,0.0505,0.05192,0.049297,0.050083,0.050083,1286229526,0.00067275,5.678173531,0.00012725,1.016312921
333,2/28/2021,0.050097,0.050134,0.045088,0.048052,0.048052,1408101260,-0.00212575,-15.03492176,0.000499,4.153833347
334,3/1/2021,0.04807,0.051479,0.048029,0.050599,0.050599,1494427207,0.000108,0.861123846,-0.0002475,-1.956560406
335,3/2/2021,0.050596,0.052382,0.049299,0.050262,0.050262,1346282318,-5.45E-05,-0.4318542,0.0001805,1.436472882
336,3/3/2021,0.050278,0.052126,0.050078,0.050592,0.050592,1093877445,0.00012725,1.016312921,0.0003825,3.024193548
337,3/4/2021,0.050587,0.051087,0.047879,0.050048,0.050048,1170617084,0.000499,4.153833347,0.00297525,23.77917199
338,3/5/2021,0.050028,0.050854,0.048147,0.049609,0.049609,1173113591,-0.0002475,-1.956560406,0.00209725,16.91023806
339,3/6/2021,0.049601,0.052397,0.049383,0.050984,0.050984,1480482384,0.0001805,1.436472882,0.001255,9.846226267
340,3/7/2021,0.05098,0.052141,0.050572,0.052122,0.052122,945455832,0.0003825,3.024193548,0.000949,7.282913165
341,3/8/2021,0.052123,0.061949,0.051672,0.061949,0.061949,3554150800,0.00297525,23.77917199,-0.00165,-10.653925
342,3/9/2021,0.062104,0.062268,0.056051,0.057998,0.057998,2466159943,0.00209725,16.91023806,0.0011085,7.64509121
343,3/10/2021,0.057964,0.058616,0.054692,0.056004,0.056004,1534489620,0.001255,9.846226267,0.000647,4.621098493
344,3/11/2021,0.055977,0.056698,0.054502,0.055918,0.055918,1233383425,0.000949,7.282913165,0.0002925,2.092349512
345,3/12/2021,0.055921,0.05698,0.054513,0.055349,0.055349,1287767221,-0.00165,-10.653925,0.0008145,5.886285208
346,3/13/2021,0.055353,0.062432,0.054756,0.062432,0.062432,1869833076,0.0011085,7.64509121,-0.00119475,-7.654728344
347,3/14/2021,0.062384,0.063052,0.058592,0.058592,0.058592,2752132530,0.000647,4.621098493,-0.00030225,-2.063421628
348,3/15/2021,0.058531,0.059689,0.055141,0.057088,0.057088,1738710876,0.0002925,2.092349512,0.00031,2.172085202
349,3/16/2021,0.057086,0.058921,0.055493,0.058607,0.058607,1393771913,0.0008145,5.886285208,8.85E-05,0.60402341
350,3/17/2021,0.05861,0.058866,0.056471,0.057653,0.057653,861926643,-0.00119475,-7.654728344,-0.00010475,-0.726761834
351,3/18/2021,0.05764,0.058828,0.054143,0.057383,0.057383,909777445,-0.00030225,-2.063421628,-0.00060525,-4.21901957
352,3/19/2021,0.057377,0.059721,0.056604,0.058328,0.058328,964747809,0.00031,2.172085202,-0.001193,-8.181319435
353,3/20/2021,0.058315,0.060639,0.05812,0.058961,0.058961,1012934488,8.85E-05,0.60402341,-0.00181475,-12.31152796
354,3/21/2021,0.05897,0.059521,0.056798,0.057234,0.057234,759592996,-0.00010475,-0.726761834,-0.0014465,-10.10937555
355,3/22/2021,0.057259,0.057732,0.054909,0.054962,0.054962,696918565,-0.00060525,-4.21901957,-0.0002525,-1.837633274
356,3/23/2021,0.054941,0.056081,0.05294,0.053556,0.053556,1040781777,-0.001193,-8.181319435,0.00020525,1.53297483
357,3/24/2021,0.053528,0.056494,0.051242,0.051702,0.051702,934537959,-0.00181475,-12.31152796,0.000499,3.860585664
358,3/25/2021,0.051699,0.052407,0.049697,0.051448,0.051448,1084214116,-0.0014465,-10.10937555,0.000651,5.061421241
359,3/26/2021,0.051433,0.054028,0.051331,0.053952,0.053952,776280028,-0.0002525,-1.837633274,-1.30E-05,-0.096381969
360,3/27/2021,0.05394,0.055435,0.053528,0.054377,0.054377,753844053,0.00020525,1.53297483,-0.00018,-1.324089229
361,3/28/2021,0.054381,0.054752,0.053013,0.053698,0.053698,460472975,0.000499,3.860585664,0.0014735,10.97620023
362,3/29/2021,0.053678,0.054651,0.053175,0.054052,0.054052,537919140,0.000651,5.061421241,NA,NA
363,3/30/2021,0.054052,0.055434,0.053697,0.0539,0.0539,728906171,-1.30E-05,-0.096381969,NA,NA
364,3/31/2021,0.053902,0.054468,0.052269,0.053657,0.053657,653389282,-0.00018,-1.324089229,NA,NA
365,4/1/2021,0.05928,0.06176,0.05881,0.059592,0.059592,6103317504,0.0014735,10.97620023,NA,NA
